631;Tea - Herbal I Love Lemon;51739,56;2388
632;Compound - Rum;85753,18;2556
633;Kahlua;95415,97;1969
634;Cake - Cake Sheet Macaroon;30003,75;22
635;Ecolab Digiclean Mild Fm;66510,15;2965
636;Island Oasis - Mango Daiquiri;94303,15;666
637;Potato - Sweet;25769,64;2888
638;Wine - Touraine Azay - Le - Rideau;77448,97;1903
639;Dried Apple;20757,43;248
640;Quail - Whole, Boneless;16955,92;2706
641;Bread - Olive;2851,05;1516
642;Toothpick Frilled;14538,79;429
643;Beef - Salted;89056,76;1479
644;Wine - White, Ej;79039,12;2370
645;Kumquat;29479,69;225
646;Wine - Magnotta, White;80121,55;1178
647;Ice - Clear, 300 Lb For Carving;26734,94;218
648;Sauce - Hollandaise;38596,46;2756
649;Beer - Corona;81843,51;1709
650;Rice - Jasmine Sented;62591,9;1003
651;Duck - Legs;22187,59;1693
652;Bay Leaf Fresh;42162,6;591
653;Lotus Rootlets - Canned;13608,52;831
654;Fruit Mix - Light;97227,08;871
655;Pasta - Canelloni, Single Serve;12290,79;2736
656;Currants;15841,29;2583
657;Wine - Fat Bastard Merlot;74955,46;2909
658;Potatoes - Purple, Organic;13726,62;1260
659;Wine - White, Schroder And Schyl;58223,36;1141
660;Cheese - Augre Des Champs;30583,11;2663
661;Salmon - Atlantic, Fresh, Whole;44267,05;183
662;Salmon - Whole, 4 - 6 Pounds;39404,67;2679
663;Juice - Pineapple, 48 Oz;34833,07;336
664;Cheese - Cheddar, Mild;67138,63;1449
665;Beef - Inside Round;30927,22;1900
666;Peas - Pigeon, Dry;89609,53;76
667;Wonton Wrappers;60749,5;326
668;Pear - Halves;36467,83;96
669;Hersey Shakes;7092,06;252
670;The Pop Shoppe - Cream Soda;1089,73;2634
671;Cloves - Ground;37231,92;2106
672;Beer - Paulaner Hefeweisse;55236,91;2553
673;Beans - Kidney, Canned;70855,71;2075
674;Graham Cracker Mix;90537,55;2979
675;Miso - Soy Bean Paste;4301,6;663
676;Sambuca - Ramazzotti;15076,94;2490
677;Cauliflower;48613,36;1884
678;Red Pepper Paste;68267,71;2752
679;Cheese - Parmesan Grated;83817,64;561
680;Anchovy Paste - 56 G Tube;83347,77;371
681;Soup - Cream Of Broccoli, Dry;57353,68;1870
682;Wine - Black Tower Qr;17608,02;2889
683;Cup - 8oz Coffee Perforated;65567,57;2586
684;Wine - Vovray Sec Domaine Huet;98001,32;563
685;Wine - Red, Wolf Blass, Yellow;40256,66;1571
686;Glycerine;51242,36;1046
687;Sauce - Rosee;10787,98;2036
688;Container Clear 8 Oz;94502,5;1395
689;Soup Campbells Beef With Veg;67016,77;1085
690;Juice - Lime;13858,33;43
691;Wine - Coteaux Du Tricastin Ac;22265,83;865
692;Rum - Coconut, Malibu;33667,58;638
693;Beef - Short Loin;97735,44;1290
694;Salt And Pepper Mix - White;31749,76;1923
695;Squeeze Bottle;19041,33;1142
696;Cafe Royale;59047,14;234
697;Amaretto;39458,35;2354
698;Soup - Campbells, Spinach Crm;80284,83;1771
699;Filo Dough;19058,8;286
700;Pasta - Orecchiette;57457,54;1906
701;Wine - Fume Blanc Fetzer;18116,61;234
702;Chocolate Eclairs;46451,97;2208
703;Honey - Lavender;2022,05;1915
704;Scallops - 20/30;3708,05;660
705;Pepper - White, Ground;7480,18;92
706;Muffin Carrot - Individual;79753,62;976
707;C - Plus, Orange;1247,21;1218
708;Cheese - Augre Des Champs;86036,83;2896
709;Chocolate - Sugar Free Semi Choc;64187,3;314
710;Lemonade - Strawberry, 591 Ml;39001,68;2576
711;Nacho Chips;83162,8;2599
712;Grenadine;80197,87;299
713;Extract Vanilla Pure;59653,72;13
714;Wine - Red, Lurton Merlot De;15453,22;2923
715;Vodka - Moskovskaya;25095,02;2297
716;Wine - Domaine Boyar Royal;62679,08;162
717;Energy Drink Bawls;96553,48;2205
718;Shrimp - 100 / 200 Cold Water;88801,77;2282
719;Tarragon - Primerba, Paste;98813,72;622
720;Chicken - Soup Base;92721,31;2713
721;Lid Coffeecup 12oz D9542b;21011,87;2088
722;Wine - White, Lindemans Bin 95;82267,31;2331
723;Turkey - Breast, Double;63852,68;1067
724;Chinese Lemon Pork;84273,65;2247
725;Scallops - 20/30;6430,36;1778
726;Apple - Northern Spy;98293,28;21
727;Muffin - Mix - Mango Sour Cherry;4859,05;17
728;Coke - Classic, 355 Ml;79351,72;2919
729;Wine - Beaujolais Villages;64270,82;109
730;Squid - U 5;34133,4;1108
731;Venison - Racks Frenched;8483,64;2342
732;Wanton Wrap;53716,81;2981
733;Coke - Diet, 355 Ml;68855,96;377
734;Avocado;86819,24;92
735;Salmon Steak - Cohoe 6 Oz;69938,73;1447
736;Scallops - U - 10;63818,7;2922
737;Juice - Orange, Concentrate;14232,23;257
738;Sage - Rubbed;31786,26;2808
739;Beef - Top Butt;50833,39;1664
740;Bread - Granary Small Pull;47735,22;197
741;Sherbet - Raspberry;6356,43;1993
742;Juice - Propel Sport;61762,55;1259
743;Durian Fruit;54302,52;1919
744;Sambuca - Ramazzotti;68149,27;816
745;Plate Pie Foil;81257,2;1977
746;Pail With Metal Handle 16l White;10004,68;1453
747;Lemonade - Natural, 591 Ml;13269,75;2065
748;Chips - Miss Vickies;92206,46;2489
749;Wine - Charddonnay Errazuriz;1428,97;1148
750;Trueblue - Blueberry 12x473ml;79179,31;1106
751;Chestnuts - Whole,canned;81739,04;688
752;Gherkin;50322,61;2290
753;Bar Mix - Lime;70261;2331
754;Syrup - Pancake;26667,36;421
755;Phyllo Dough;21892,71;2374
756;Table Cloth - 53x69 Colour;93578,2;2369
757;Fish - Artic Char, Cold Smoked;34568,04;1858
758;Artichokes - Knobless, White;79226,96;871
759;Flour Dark Rye;23381,74;1609
760;Wine - Vovray Sec Domaine Huet;9640,98;2455
761;Sobe - Berry Energy;30490,64;2044
762;Jolt Cola - Red Eye;70857,78;100
763;Versatainer Nc - 9388;83724,46;2480
764;Octopus - Baby, Cleaned;49674,02;1790
765;Appetizer - Mango Chevre;20241,82;1854
766;Stock - Chicken, White;82505,61;1650
767;Papayas;27217,82;924
768;Pickles - Gherkins;4062,32;2288
769;Beer - Labatt Blue;75041,88;530
770;Veal - Heart;85257,37;1233
771;Puree - Guava;37727,98;2045
772;Parsnip;83183,59;510
773;Muffin - Mix - Creme Brule 15l;67137,79;1797
774;Venison - Striploin;78161,95;1984
775;Water, Tap;92863,33;2678
776;Beef - Shank;93747,52;1664
777;Wine - Balbach Riverside;97356,2;1835
778;Gooseberry;95569,61;1045
779;Worcestershire Sauce;30493,01;1269
780;Juice - Orange;35824,2;2478
781;Cheese - Cream Cheese;27447,22;2799
782;Wine - Magnotta - Red, Baco;5277,67;755
783;Corn Kernels - Frozen;25506,2;2200
784;Cornflakes;82799,99;1377
785;Steel Wool;32406,38;1165
786;Mince Meat - Filling;43924,29;1587
787;Lettuce - Escarole;15959,94;751
788;Shrimp - Black Tiger 26/30;75373,11;12
789;Ice Cream Bar - Oreo Cone;2528,19;912
790;Turkey - Oven Roast Breast;40478,46;474
791;Bread - Italian Roll With Herbs;41433,7;2240
792;Lettuce - Boston Bib;65575,56;2199
793;Island Oasis - Banana Daiquiri;66972,9;2206
794;Sauce - Thousand Island;77134,91;397
795;Cheese - St. Andre;38618,57;952
796;Leeks - Large;82529,84;1105
797;Yukon Jack;34332,22;2164
798;Bread - 10 Grain Parisian;69486,27;2125
799;Pepper - Chillies, Crushed;28378,37;1721
800;Yucca;50943,56;1973
801;Wonton Wrappers;94114,07;1971
802;Beef - Striploin Aa;79679,46;1255
803;Ostrich - Prime Cut;32722,35;2413
804;Butter Balls Salted;90120,68;2457
805;Tea - Green;17331,79;1831
806;Bread - Onion Focaccia;26028,34;1893
807;Greens Mustard;98413,15;2380
808;Wine - White, Riesling, Semi - Dry;79478,62;2482
809;Spic And Span All Purpose;76767,74;1247
810;Chocolate - Feathers;41051,49;1537
811;Chicken - Whole;97223,75;1296
812;Pork - Smoked Kassler;73699,77;1295
813;Spice - Montreal Steak Spice;42922,69;590
814;Beets - Candy Cane, Organic;87862,26;657
815;Coffee - Hazelnut Cream;48797,81;742
816;Bacon Strip Precooked;82787,42;492
817;Flax Seed;71571,77;2411
818;Napkin - Beverage 1 Ply;91981,8;2069
819;Buttons;27378,46;617
820;Soup - Canadian Pea, Dry Mix;81552,86;1655
821;Napkin - Beverge, White 2 - Ply;41742,47;2432
822;Apple - Fuji;56445,61;2051
823;Bread - Pumpernickle, Rounds;98239,77;592
824;Beef - Short Loin;25952,19;1009
825;Marzipan 50/50;13684,37;1475
826;Parsley - Dried;84099,34;953
827;Jam - Strawberry, 20 Ml Jar;37174,45;1064
828;Oil - Pumpkinseed;5278,78;812
829;Doilies - 8, Paper;65328,24;441
830;Plate Foam Laminated 9in Blk;63503,8;15
831;Pastry - Chocolate Chip Muffin;20025,21;1592
832;Wine - Ice Wine;38662,61;1981
833;Venison - Liver;14975,07;2576
834;Wine - Crozes Hermitage E.;43104,91;1934
835;Assorted Desserts;44792,81;912
836;Juice - Lagoon Mango;48986,25;1949
837;Sambuca - Ramazzotti;41418,01;1638
838;Chicken - Breast, 5 - 7 Oz;35646,88;1095
839;Horseradish - Prepared;56570,34;1761
840;Beef - Ground Lean Fresh;43607,91;2772
841;Milk - 2%;45581,29;2872
842;Pork - Smoked Kassler;68479,39;1998
843;Trueblue - Blueberry Cranberry;8902,5;2298
844;Port - 74 Brights;11302,8;805
845;Chocolate - White;71571,47;106
846;Ham - Proscuitto;50640,34;1749
847;Chicken - Soup Base;3312,64;1989
848;Spoon - Soup, Plastic;20674,86;2471
849;Compound - Raspberry;64785,5;2328
850;Soup - Campbells, Spinach Crm;1330,26;15
851;Slt - Individual Portions;1351,56;1390
852;Lemonade - Black Cherry, 591 Ml;65221,66;2945
853;Beer - Camerons Auburn;86218,69;1855
854;Mustard Prepared;46774,44;2268
855;Coffee - Decafenated;94488,93;1947
856;Spice - Montreal Steak Spice;56043,87;2733
857;Daves Island Stinger;74095,67;2290
858;Juice - Cranberry, 341 Ml;47031,7;900
859;Bandage - Fexible 1x3;81564,41;1398
860;Goulash Seasoning;69527,46;66
861;Zucchini - Yellow;36510,21;850
862;Beets - Golden;60161,98;467
863;Tart Shells - Sweet, 4;1061,67;468
864;Flour - Corn, Fine;81119,79;2113
865;Pasta - Fusili Tri - Coloured;67578,32;2770
866;Latex Rubber Gloves Size 9;94767,4;1577
867;Pasta - Penne, Lisce, Dry;30694,59;1088
868;Pasta - Lasagne, Fresh;86643,91;2770
869;Mortadella;33528,35;1296
870;Sobe - Liz Blizz;44564,33;346
871;Thyme - Dried;64420,19;1282
872;Tortillas - Flour, 10;23970,18;1439
873;Nougat - Paste / Cream;67310,61;2697
874;Soup - French Can Pea;91127,53;1376
875;Soap - Pine Sol Floor Cleaner;75341,65;2856
876;Mushroom - Porcini, Dry;3270,12;1036
877;Mace;15169,24;1733
878;Tequila - Sauza Silver;5181,76;2090
879;Tray - 12in Rnd Blk;35626,54;988
880;Veal - Nuckle;53736,63;1695
881;Bread - French Stick;64008;2402
882;Tahini Paste;34186,66;2053
883;Spice - Montreal Steak Spice;37853,58;2342
884;Dill Weed - Dry;89440,91;1949
885;Danishes - Mini Cheese;38631,13;2546
886;Mussels - Frozen;48213,92;2062
887;Long Island Ice Tea;60553,8;841
888;Cheese - St. Paulin;89386,15;2003
889;Galliano;66543,08;731
890;Wine - Redchard Merritt;65064,45;894
891;Beef - Ox Tongue;18890,35;1304
892;Lid Coffee Cup 8oz Blk;9758,81;714
893;Bread - Flat Bread;2115,97;1580
894;Compound - Passion Fruit;57931,6;654
895;Ecolab - Orange Frc, Cleaner;93950,38;2398
896;Arizona - Green Tea;96778;1583
897;Wine - Magnotta, Merlot Sr Vqa;3548,85;1615
898;Bread - Sticks, Thin, Plain;22697,6;304
899;Bread - Petit Baguette;95494,21;2045
900;Napkin - Cocktail,beige 2 - Ply;67400,21;327
901;Cake - Mini Cheesecake;5754,68;2472
902;Muffin Carrot - Individual;25173,84;603
903;Wine - Chenin Blanc K.w.v.;44547,96;2368
904;Champagne - Brights, Dry;11835,23;2107
905;Quail - Jumbo;48874,58;2809
906;Gelatine Powder;71354,32;1278
907;Crawfish;40467,68;1748
908;Momiji Oroshi Chili Sauce;34911,1;1985
909;Pastry - Baked Scones - Mini;74387,92;1822
910;Beans - Kidney, Red Dry;66961,44;1817
911;Salt And Pepper Mix - Black;62351,63;2363
912;Coffee - Cafe Moreno;13031,79;1223
913;Extract - Vanilla,artificial;49707,15;619
914;Toothpick Frilled;8028,2;1691
915;Orange - Tangerine;28345,35;1444
916;Eggs - Extra Large;28200,97;2987
917;Sauce - Caesar Dressing;47422,54;1949
918;Water - Mineral, Natural;19740,51;2983
919;Soup - Campbells, Minestrone;94209,53;82
920;Wine - Sauvignon Blanc Oyster;47213,16;2937
921;Gatorade - Orange;39386,39;634
922;Mousse - Passion Fruit;35624,3;526
923;Wasabi Paste;45819,97;2291
924;Beer - Creemore;68310,13;975
925;Ocean Spray - Ruby Red;24412,47;686
926;Beef - Rib Roast, Cap On;90486,68;1082
927;Coconut - Whole;53426,91;2410
928;Wine - Taylors Reserve;33187,95;1654
929;Toamtoes 6x7 Select;41000,06;747
930;Wine - Dubouef Macon - Villages;6661,34;1646
931;Beer - Upper Canada Lager;92332,77;1221
932;Olives - Green, Pitted;97443,29;321
933;Sprouts - Alfalfa;36635,72;2656
934;Nantucket - Pomegranate Pear;1484,91;1949
935;Tomato Paste;43097,53;857
936;Berry Brulee;57006,67;2361
937;Cake - Night And Day Choclate;83860,31;2953
938;Chocolate Bar - Smarties;74274,18;785
939;Pepper - Black, Crushed;18156,99;2907
940;Beer - Mcauslan Apricot;26240,89;420
941;Icecream Bar - Del Monte;78499,68;1054
942;Cleaner - Bleach;48401,3;1064
943;Pie Shell - 9;73974,21;655
944;Ice Cream - Strawberry;57283,53;2823
945;Wine - Saint Emilion Calvet;18417,68;1306
946;Sachet;12197,43;1584
947;Chips Potato Swt Chilli Sour;23988,98;1209
948;Flour - Whole Wheat;7371,09;571
949;Appetizer - Crab And Brie;41901,73;1864
950;Cake - Box Window 10x10x2.5;78723,92;839
951;Water - Evian 355 Ml;23619,24;460
952;Spice - Pepper Portions;47647,5;2547
953;Juice - Orange 1.89l;93588,7;1046
954;Wine - Cousino Macul Antiguas;65564,45;1087
955;Cheese - Goat;60148,34;524
956;Flour - Corn, Fine;76217,82;2849
957;Sausage - Meat;1811,89;1875
958;Tea Leaves - Oolong;98702,91;2940
959;Wild Boar - Tenderloin;65348,25;1173
960;Bread - Malt;67110,31;378
961;Raspberries - Fresh;17577,31;2183
962;Oil - Food, Lacquer Spray;45231,67;1438
963;Veal - Heart;101,03;2223
964;Juice - Apple, 1.36l;98145,46;1903
965;Wine - Two Oceans Sauvignon;54303,8;1298
966;Poppy Seed;21339,15;1704
967;Appetizer - Seafood Assortment;9432,07;1780
968;Graham Cracker Mix;8566,9;1439
969;Pork - Inside;30838,37;695
970;Ezy Change Mophandle;89204,46;2720
971;Dip - Tapenade;13099,74;1117
972;Cakes Assorted;50791,9;166
973;Sauce - Vodka Blush;39875,7;588
974;Wine - Fino Tio Pepe Gonzalez;17523,17;679
975;Goldschalger;76369,4;2670
976;Chocolate - Milk;2780,11;1375
977;Flour - Whole Wheat;5390,71;2313
978;Cinnamon - Stick;66468,45;389
979;Mudslide;33477,82;1448
980;Allspice - Jamaican;47515,55;528
981;Pear - Packum;98430,19;1433
982;Octopus;88582,48;959
983;Wine - Sogrape Mateus Rose;72670,23;1996
984;Milk - 1%;37815,44;2535
985;Crab - Blue, Frozen;6779,72;1369
986;Cranberries - Dry;85401,43;740
987;Buttons;44311,86;1213
988;Pork - Backs - Boneless;3375,26;1237
989;Flour - Corn, Fine;98773,03;1184
990;Whmis - Spray Bottle Trigger;13747,29;712
991;Wine - Magnotta, White;52211,94;184
992;Dish Towel;15208,18;80
993;Lemon Balm - Fresh;61644,22;2336
994;Chicken - Livers;86557,55;2698
995;Fruit Salad Deluxe;9842,72;1196
996;Wine - Jackson Triggs Okonagan;31971,45;240
997;Cod - Fillets;3723,89;2100
998;Coffee - Hazelnut Cream;50246,75;2682
999;Veal - Osso Bucco;94311,02;2796
1000;Carbonated Water - Peach;36941,16;553
