753;Crown of thorns starfish;33322,28;2153
754;Spoonbill, white;39107,86;425
755;Curve-billed thrasher;53247,08;713
756;Turtle, eastern box;39753,95;2270
757;Eurasian red squirrel;56544,85;1454
758;Striped dolphin;21444,29;2653
759;Eurasian red squirrel;69736,68;1204
760;Possum, golden brush-tailed;66940,96;1771
761;Crake, african black;28722;1484
762;Long-finned pilot whale;44611,55;400
763;Goose, knob-nosed;56393,04;2612
764;Antelope, sable;77435,3;79
765;Wallaby, river;5063,69;2591
766;Vicuna;17673,25;1434
767;American black bear;71876,48;1573
768;South African hedgehog;5140,83;961
769;Gecko, bent-toed;26448,88;2807
770;Little blue penguin;67816,92;2695
771;Black-backed jackal;4685,51;2369
772;Honey badger;16294,02;359
773;Fox, asian red;52633,87;434
774;Fork-tailed drongo;92016,7;2253
775;African porcupine;26918,58;2475
776;Comb duck;85441,51;2149
777;Cape clawless otter;29831,33;1472
778;Colobus, black and white;73096,51;1547
779;Bottle-nose dolphin;97372,71;2803
780;Oryx, fringe-eared;10263,12;2082
781;Cat, native;49032,27;1056
782;Monkey, bleeding heart;22922,57;523
783;Azara's zorro;9045,78;1762
784;Prairie falcon;18038,41;830
785;Lemur, ring-tailed;7105,59;2283
786;Sheathbill, snowy;28819,8;1406
787;Cow, scottish highland;43818,16;1828
788;Raccoon, common;5079,95;34
789;African bush squirrel;17545,38;745
790;Black-crowned crane;1524,74;2613
791;White-nosed coatimundi;23306,65;2341
792;Indian red admiral;83562,04;2798
793;Stork, white;6142,89;2727
794;Currasow (unidentified);19249,55;956
795;Hummingbird (unidentified);53497,57;1686
796;Pelican, great white;79426,59;2580
797;Collared lizard;26231,95;540
798;Python (unidentified);36867,54;1701
799;Cow, scottish highland;97006,81;1936
800;Gulls (unidentified);2813,88;1880
801;Steller's sea lion;94523,14;2338
802;Peccary, collared;85845,91;1301
803;Hanuman langur;89485,8;1480
804;Black-throated cardinal;45704,95;71
805;Red-necked phalarope;5723,38;2587
806;Burrowing owl;6896,66;932
807;Butterfly, canadian tiger swallowtail;69734,89;231
808;Vine snake (unidentified);78816,53;830
809;Bear, american black;57785,41;78
810;Greater adjutant stork;51697,74;2654
811;Crested porcupine;1,37;737
812;Gull, southern black-backed;77242,53;429
813;Albatross, galapagos;4515,8;222
814;Dove, laughing;91673,74;2537
815;Mongoose, yellow;34940,79;2300
816;Cape clawless otter;85539,74;795
817;Gray rhea;66892,94;1271
818;Sulfur-crested cockatoo;53188,39;932
819;Rattlesnake, horned;47075,63;250
820;Pheasant, ring-necked;85025,38;249
821;Stork, openbill;76829,17;681
822;Turaco, violet-crested;7296,86;1956
823;Cliffchat, mocking;273,33;1964
824;Squirrel, malabar;9011,43;875
825;White-fronted bee-eater;45535,01;2091
826;Crowned hawk-eagle;20200,24;1009
827;Tinamou, elegant crested;15205,05;1340
828;American buffalo;44421,05;719
829;Spur-winged goose;28019,96;594
830;Cat, civet;20128,82;936
831;Anteater, giant;47652,02;2249
832;Eagle, bateleur;64684,75;2709
833;Egyptian vulture;19099,47;591
834;Blue-tongued lizard;31134,75;1885
835;Lion, african;41898,58;1288
836;Banded mongoose;89721,72;183
837;Fringe-eared oryx;52724,46;2249
838;Wambenger, red-tailed;711,13;1284
839;Common dolphin;29917,06;1761
840;Kangaroo, brush-tailed rat;80419,2;2558
841;Cormorant, king;59218,02;2911
842;Eleven-banded armadillo (unidentified);8929,62;1727
843;Meerkat;59707,09;512
844;African lion;73233,64;1731
845;Polecat, african;77249,51;1359
846;Eastern fox squirrel;51110,13;715
847;Rainbow lory;21357,65;477
848;Siskin, pine;52656,94;704
849;Squirrel, red;11435,05;1119
850;Mara;61655,96;2118
851;Squirrel, malabar;15056,05;1433
852;Australian spiny anteater;9028,46;129
853;Otter, canadian river;83731,53;2106
854;White-cheeked pintail;86091,18;661
855;Mocking cliffchat;32022,19;2704
856;Kudu, greater;46969,16;2240
857;Stilt, black-winged;56225,48;744
858;Fox, grey;29751,28;1822
859;Indian tree pie;78255,75;596
860;Roadrunner, greater;65061,95;775
861;Ring-tailed gecko;79879,02;167
862;Bulbul, black-fronted;47188,57;1824
863;Rat, desert kangaroo;70651,25;1860
864;Monkey, rhesus;98947,95;2889
865;Campo flicker;85734,95;2628
866;Campo flicker;29816,95;2727
867;Gecko (unidentified);55343,13;1891
868;Pigeon, wood;44424,85;1037
869;Cat, civet;65787,45;2813
870;Pademelon, red-legged;53790,26;2243
871;Little brown bat;24741,85;1766
872;Potoroo;38616,75;1298
873;Beaver, european;14447,25;728
874;Snake, western patch-nosed;91358,82;2341
875;Cormorant, large;95536,25;1377
876;Shelduck, common;70127,09;1201
877;Toucan, red-billed;51802,36;847
878;Squirrel, golden-mantled ground;40667,1;880
879;Warthog;47360,38;194
880;King cormorant;45773,82;1907
881;Pied butcher bird;45754,15;1697
882;Tortoise, burmese black mountain;21489,01;1427
883;Shelduck, european;47096,58;1849
884;Least chipmunk;41239,53;2602
885;White-nosed coatimundi;2797,64;65
886;Tortoise, burmese brown mountain;1219,97;1655
887;Western pygmy possum;31453,11;1116
888;Flying fox (unidentified);26753,1;1456
889;Comb duck;36101,36;990
890;Great white pelican;69023,87;739
891;Lion, mountain;55198,36;944
892;Sparrow, rufous-collared;57758,78;417
893;Crane, brolga;93978,58;1752
894;Royal tern;92180,67;2941
895;Mountain goat;26228,16;1351
896;Jackal, asiatic;34023,16;320
897;American buffalo;97001,42;260
898;Violet-eared waxbill;15198,15;552
899;Sarus crane;28707,21;1486
900;Cat, kaffir;57190,36;1421
901;Bulbul, african red-eyed;35737,57;1900
902;Seal, northern fur;72385,04;2566
903;Sally lightfoot crab;41413,71;113
904;Cockatoo, red-tailed;90203,59;2552
905;Possum, pygmy;6255,41;187
906;King vulture;494,96;1750
907;Ringtail, common;67732,29;1004
908;Mocking cliffchat;94322,58;2457
909;Long-tailed jaeger;65495,73;439
910;Marabou stork;77644,19;1538
911;Horned puffin;53898,79;959
912;Giant armadillo;37803,22;2558
913;Mouflon;768,56;1257
914;Bandicoot, southern brown;7117,09;2651
915;Wallaroo, common;73416,59;715
916;Goat, mountain;76370,63;631
917;Silver-backed jackal;75195,67;1634
918;Wild boar;89912;1877
919;Blue catfish;32917,38;2020
920;Red-winged hawk (unidentified);76303,8;722
921;Kookaburra, laughing;54037,95;2689
922;Hyena, brown;94151,68;312
923;Cat, kaffir;65165,73;2361
924;Wallaby, agile;95900,68;777
925;Lion, south american sea;69291,81;1825
926;Egyptian goose;76330,34;1360
927;Black-backed magpie;35111,65;793
928;Javanese cormorant;20712,45;633
929;Blue fox;28185,35;1888
930;Dassie;28816,85;2453
931;Iguana, land;7662,19;516
932;Savannah deer (unidentified);13788,69;709
933;Racer snake;56507,6;2715
934;Frilled lizard;88264,69;2741
935;Gazelle, grant's;62345,94;1497
936;Gnu, brindled;47345,22;92
937;Goldeneye, common;8261,75;1534
938;Lion, southern sea;62530,33;2563
939;Kite, black;5608,27;2431
940;Least chipmunk;62058,76;2990
941;Creeper, black-tailed tree;97628,22;2693
942;Gecko (unidentified);17294,81;94
943;Buffalo, african;47743,07;2111
944;Pronghorn;53046,02;515
945;Crane, sarus;55392,4;375
946;White-throated kingfisher;86734,26;2509
947;Capuchin, black-capped;60929,92;391
948;Dingo;79116,69;818
949;Gecko (unidentified);96041,07;2755
950;Woolly-necked stork;87484,92;2807
951;Ground monitor (unidentified);97255,73;1385
952;Pelican, australian;73976,56;1540
953;Langur, gray;93168,95;2045
954;Crane, black-crowned;83026,51;2450
955;Arctic ground squirrel;36297,07;844
956;Baboon, olive;627,13;2423
957;Stone sheep;14342,68;2726
958;Masked booby;33312,03;933
959;Red-billed toucan;28510,6;2312
960;Squirrel, golden-mantled ground;73185,85;1188
961;Monkey, bleeding heart;16449,73;1424
962;Pigeon, wood;50283,96;945
963;Phalarope, grey;96495,09;2279
964;Sandhill crane;76537,92;424
965;Dog, black-tailed prairie;73660,35;443
966;White-browed sparrow weaver;9548,44;2374
967;Gull, lava;52744,53;2707
968;Sage hen;97420,22;1228
969;Racer, blue;27401,05;2634
970;Pale-throated three-toed sloth;92435,6;730
971;Crane, sandhill;43026,09;1153
972;Russian dragonfly;87431,67;372
973;Ring-tailed gecko;79607,65;1932
974;Australian brush turkey;70073,57;1240
975;African buffalo;29884,18;2372
976;Indian star tortoise;85027,04;2551
977;Southern elephant seal;27863,69;1174
978;Old world fruit bat (unidentified);18743,29;184
979;Sugar glider;35481,01;978
980;White-nosed coatimundi;68194,23;2214
981;Possum, common brushtail;12374,15;446
982;Brocket, brown;36891,68;1849
983;Francolin, swainson's;33150,93;81
984;Robin, kalahari scrub;22835;299
985;Coqui partridge;23672,19;1784
986;Flightless cormorant;52721,53;1688
987;Eastern dwarf mongoose;97844,52;691
988;Buffalo, wild water;27987,07;1332
989;Red-shouldered glossy starling;11300,76;2829
990;African jacana;19282,5;697
991;Ocelot;61656,95;434
992;Sable antelope;92235,66;2487
993;Coke's hartebeest;46089,41;1091
994;Huron;8624,26;987
995;Marine iguana;87156,19;2823
996;Possum, common brushtail;33195,78;1569
997;Chacma baboon;43035,95;1168
998;Squirrel, richardson's ground;19632,49;1111
999;Praying mantis (unidentified);8083,62;804
1000;Lesser flamingo;66931,71;1985
